,user_id,last_seen,gender,age_group,level,start_date
12492,1000-0024-5614-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,01/08/2015
12493,1000-0024-2448-FAKE,07/08/2015,UNKNOWN,UNKNOWN,1,29/07/2015
12494,1000-0024-2548-FAKE,04/08/2015,UNKNOWN,UNKNOWN,1,29/07/2015
12495,1000-0020-2295-FAKE,29/07/2015,MALE,25-29,17,27/05/2015
12496,1000-0024-3869-FAKE,04/08/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12497,1000-0024-6858-FAKE,02/08/2015,FEMALE,18-24,1,02/08/2015
12498,1000-0024-6930-FAKE,12/08/2015,UNKNOWN,UNKNOWN,4,02/08/2015
12499,1000-0024-0730-FAKE,15/08/2015,UNKNOWN,UNKNOWN,7,25/07/2015
12500,1000-0024-0772-FAKE,01/08/2015,MALE,35-39,1,26/07/2015
12501,1000-0024-3672-FAKE,30/07/2015,MALE,50-64,1,30/07/2015
12502,1000-0024-4072-FAKE,31/07/2015,FEMALE,18-24,1,30/07/2015
12503,1000-0024-2130-FAKE,28/07/2015,FEMALE,18-24,1,28/07/2015
12504,1000-0024-0530-FAKE,25/07/2015,UNKNOWN,UNKNOWN,1,25/07/2015
12505,1000-0024-5330-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12506,1000-0024-3951-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12507,1000-0024-6740-FAKE,02/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12508,1000-0024-8622-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12509,1000-0024-5151-FAKE,05/08/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12510,1000-0024-2451-FAKE,29/07/2015,MALE,50-64,1,29/07/2015
12511,1000-0024-5351-FAKE,03/08/2015,MALE,50-64,1,31/07/2015
12512,1000-0024-6863-FAKE,08/08/2015,FEMALE,18-24,1,02/08/2015
12513,1000-0024-7163-FAKE,02/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12514,1000-0024-5121-FAKE,31/07/2015,FEMALE,13-17,1,31/07/2015
12515,1000-0024-7021-FAKE,02/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12516,1000-0024-5521-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12517,1000-0024-2321-FAKE,05/08/2015,MALE,18-24,2,29/07/2015
12518,1000-0024-3942-FAKE,14/08/2015,FEMALE,13-17,2,30/07/2015
12519,1000-0024-0842-FAKE,26/07/2015,MALE,25-29,1,26/07/2015
12520,1000-0024-7042-FAKE,07/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12521,1000-0024-5442-FAKE,04/08/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12522,1000-0024-8409-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12523,1000-0024-8518-FAKE,03/08/2015,FEMALE,50-64,1,03/08/2015
12524,1000-0024-9918-FAKE,04/08/2015,UNKNOWN,UNKNOWN,1,04/08/2015
12525,1000-0024-2551-FAKE,31/07/2015,MALE,40-49,1,29/07/2015
12526,1000-0024-5118-FAKE,02/08/2015,FEMALE,18-24,1,31/07/2015
12527,1000-0020-0723-FAKE,17/07/2015,FEMALE,30-34,8,25/05/2015
12528,1000-0024-5184-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12529,1000-0024-5384-FAKE,01/08/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12530,1000-0024-8249-FAKE,03/08/2015,FEMALE,18-24,1,03/08/2015
12531,1000-0024-2149-FAKE,30/07/2015,UNKNOWN,UNKNOWN,1,28/07/2015
12532,1000-0020-2509-FAKE,17/08/2015,FEMALE,40-49,16,28/05/2015
12533,1000-0020-2209-FAKE,01/08/2015,MALE,30-34,7,27/05/2015
12534,1000-0024-6800-FAKE,04/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12535,1000-0024-5200-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12536,1000-0024-4000-FAKE,30/07/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12537,1000-0024-6700-FAKE,05/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12538,1000-0024-5400-FAKE,01/08/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12539,1000-0024-7100-FAKE,11/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12540,1000-0024-6871-FAKE,02/08/2015,FEMALE,40-49,1,02/08/2015
12541,1000-0024-2373-FAKE,29/07/2015,UNKNOWN,UNKNOWN,1,28/07/2015
12542,1000-0024-3673-FAKE,02/08/2015,FEMALE,18-24,1,30/07/2015
12543,1000-0024-8254-FAKE,06/08/2015,FEMALE,35-39,1,03/08/2015
12544,1000-0024-3894-FAKE,01/08/2015,FEMALE,25-29,1,30/07/2015
12545,1000-0024-8294-FAKE,05/08/2015,FEMALE,18-24,1,03/08/2015
12546,1000-0024-5194-FAKE,05/08/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12547,1000-0024-0594-FAKE,25/07/2015,UNKNOWN,UNKNOWN,1,25/07/2015
12548,1000-0024-5352-FAKE,01/08/2015,MALE,25-29,1,31/07/2015
12549,1000-0024-5152-FAKE,08/08/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12550,1000-0024-0752-FAKE,09/08/2015,UNKNOWN,UNKNOWN,1,25/07/2015
12551,1000-0018-5435-FAKE,09/08/2015,FEMALE,30-34,19,01/05/2015
12552,1000-0024-6726-FAKE,02/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12553,1000-0024-3873-FAKE,06/08/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12554,1000-0024-0628-FAKE,29/07/2015,UNKNOWN,UNKNOWN,2,25/07/2015
12555,1000-0024-8253-FAKE,18/08/2015,FEMALE,30-34,3,03/08/2015
12556,1000-0024-8228-FAKE,03/08/2015,FEMALE,40-49,1,03/08/2015
12557,1000-0024-8649-FAKE,12/08/2015,FEMALE,50-64,2,03/08/2015
12558,1000-0020-8633-FAKE,28/07/2015,MALE,18-24,10,06/06/2015
12559,1000-0024-3949-FAKE,01/08/2015,MALE,25-29,1,30/07/2015
12560,1000-0024-3849-FAKE,17/08/2015,FEMALE,40-49,3,30/07/2015
12561,1000-0020-2354-FAKE,16/07/2015,FEMALE,18-24,9,27/05/2015
12562,1000-0024-5207-FAKE,01/08/2015,FEMALE,40-49,1,31/07/2015
12563,1000-0024-2352-FAKE,28/07/2015,MALE,40-49,1,28/07/2015
12564,1000-0024-3602-FAKE,14/08/2015,FEMALE,30-34,2,30/07/2015
12565,1000-0024-2500-FAKE,30/07/2015,UNKNOWN,UNKNOWN,1,29/07/2015
12566,1000-0024-5678-FAKE,06/08/2015,UNKNOWN,UNKNOWN,1,01/08/2015
12567,1000-0024-9879-FAKE,17/08/2015,MALE,13-17,2,04/08/2015
12568,1000-0024-4010-FAKE,30/07/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12569,1000-0024-9931-FAKE,07/08/2015,UNKNOWN,UNKNOWN,1,04/08/2015
12570,1000-0024-6938-FAKE,02/08/2015,MALE,18-24,1,02/08/2015
12571,1000-0024-3631-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12572,1000-0024-0799-FAKE,28/07/2015,FEMALE,50-64,1,26/07/2015
12573,1000-0024-8510-FAKE,06/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12574,1000-0024-3810-FAKE,30/07/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12575,1000-0024-5610-FAKE,05/08/2015,UNKNOWN,UNKNOWN,1,01/08/2015
12576,1000-0024-5101-FAKE,01/08/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12577,1000-0024-5422-FAKE,08/08/2015,FEMALE,18-24,3,31/07/2015
12578,1000-0024-8222-FAKE,03/08/2015,MALE,35-39,1,03/08/2015
12579,1000-0024-6822-FAKE,16/08/2015,UNKNOWN,UNKNOWN,2,02/08/2015
12580,1000-0024-0622-FAKE,01/08/2015,MALE,13-17,1,25/07/2015
12581,1000-0024-7101-FAKE,02/08/2015,FEMALE,18-24,1,02/08/2015
12582,1000-0010-3839-FAKE,09/08/2015,FEMALE,18-24,72,20/12/2014
12583,1000-0024-0501-FAKE,26/07/2015,UNKNOWN,UNKNOWN,1,25/07/2015
12584,1000-0020-2317-FAKE,13/07/2015,MALE,13-17,6,27/05/2015
12585,1000-0004-3694-FAKE,31/07/2015,FEMALE,35-39,93,25/10/2014
12586,1000-0024-0864-FAKE,30/07/2015,UNKNOWN,UNKNOWN,1,26/07/2015
12587,1000-0024-8564-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12588,1000-0024-3885-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12589,1000-0024-9965-FAKE,10/08/2015,UNKNOWN,UNKNOWN,1,04/08/2015
12590,1000-0024-8685-FAKE,03/08/2015,MALE,25-29,1,03/08/2015
12591,1000-0024-2201-FAKE,29/07/2015,UNKNOWN,UNKNOWN,1,28/07/2015
12592,1000-0024-2343-FAKE,29/07/2015,UNKNOWN,UNKNOWN,1,28/07/2015
12593,1000-0024-0643-FAKE,25/07/2015,UNKNOWN,UNKNOWN,1,25/07/2015
12594,1000-0024-8234-FAKE,04/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12595,1000-0024-6993-FAKE,05/08/2015,MALE,13-17,1,02/08/2015
12596,1000-0024-6706-FAKE,05/08/2015,FEMALE,13-17,1,02/08/2015
12597,1000-0024-6708-FAKE,08/08/2015,FEMALE,40-49,1,02/08/2015
12598,1000-0024-8408-FAKE,07/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12599,1000-0024-0729-FAKE,30/07/2015,UNKNOWN,UNKNOWN,3,25/07/2015
12600,1000-0024-2129-FAKE,16/08/2015,UNKNOWN,UNKNOWN,4,28/07/2015
12601,1000-0024-4029-FAKE,30/07/2015,FEMALE,30-34,1,30/07/2015
12602,1000-0024-5429-FAKE,31/07/2015,MALE,50-64,1,31/07/2015
12603,1000-0020-8220-FAKE,11/07/2015,MALE,40-49,3,05/06/2015
12604,1000-0008-2423-FAKE,14/08/2015,FEMALE,40-49,85,30/11/2014
12605,1000-0024-8632-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12606,1000-0024-0988-FAKE,17/08/2015,UNKNOWN,UNKNOWN,4,26/07/2015
12607,1000-0024-6753-FAKE,17/08/2015,FEMALE,30-34,2,02/08/2015
12608,1000-0024-8453-FAKE,03/08/2015,MALE,40-49,1,03/08/2015
12609,1000-0024-6911-FAKE,05/08/2015,UNKNOWN,UNKNOWN,2,02/08/2015
12610,1000-0020-5427-FAKE,21/07/2015,FEMALE,50-64,11,01/06/2015
12611,1000-0024-8595-FAKE,07/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12612,1000-0024-0795-FAKE,26/07/2015,UNKNOWN,UNKNOWN,1,26/07/2015
12613,1000-0024-4095-FAKE,30/07/2015,FEMALE,50-64,1,30/07/2015
12614,1000-0024-9908-FAKE,17/08/2015,FEMALE,40-49,1,04/08/2015
12615,1000-0020-2569-FAKE,12/08/2015,FEMALE,18-24,18,28/05/2015
12616,1000-0018-3960-FAKE,27/07/2015,FEMALE,35-39,28,29/04/2015
12617,1000-0024-5253-FAKE,01/08/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12618,1000-0024-7153-FAKE,10/08/2015,MALE,50-64,1,02/08/2015
12619,1000-0024-0804-FAKE,26/07/2015,MALE,25-29,1,26/07/2015
12620,1000-0024-9874-FAKE,04/08/2015,UNKNOWN,UNKNOWN,1,04/08/2015
12621,1000-0024-7174-FAKE,06/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12622,1000-0024-0891-FAKE,26/07/2015,MALE,40-49,1,26/07/2015
12623,1000-0024-2439-FAKE,29/07/2015,FEMALE,30-34,1,29/07/2015
12624,1000-0024-2339-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,28/07/2015
12625,1000-0024-3739-FAKE,18/08/2015,FEMALE,30-34,2,30/07/2015
12626,1000-0024-2139-FAKE,13/08/2015,FEMALE,25-29,1,28/07/2015
12627,1000-0024-6768-FAKE,12/08/2015,MALE,18-24,1,02/08/2015
12628,1000-0020-8230-FAKE,16/07/2015,FEMALE,18-24,9,05/06/2015
12629,1000-0024-6899-FAKE,05/08/2015,FEMALE,25-29,1,02/08/2015
12630,1000-0024-8290-FAKE,03/08/2015,FEMALE,40-49,1,03/08/2015
12631,1000-0024-5523-FAKE,31/07/2015,MALE,40-49,1,31/07/2015
12632,1000-0020-0684-FAKE,31/07/2015,FEMALE,40-49,8,25/05/2015
12633,1000-0018-0650-FAKE,16/08/2015,FEMALE,40-49,34,24/04/2015
12634,1000-0024-3644-FAKE,01/08/2015,MALE,50-64,1,30/07/2015
12635,1000-0014-3845-FAKE,15/08/2015,FEMALE,25-29,48,28/02/2015
12636,1000-0024-9902-FAKE,18/08/2015,FEMALE,18-24,2,04/08/2015
12637,1000-0024-3702-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12638,1000-0024-5402-FAKE,01/08/2015,MALE,25-29,1,01/08/2015
12639,1000-0024-8476-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12640,1000-0024-8509-FAKE,06/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12641,1000-0024-5309-FAKE,16/08/2015,UNKNOWN,UNKNOWN,2,31/07/2015
12642,1000-0024-3909-FAKE,30/07/2015,FEMALE,50-64,1,30/07/2015
12643,1000-0024-7009-FAKE,02/08/2015,MALE,13-17,1,02/08/2015
12644,1000-0024-0875-FAKE,26/07/2015,FEMALE,18-24,1,26/07/2015
12645,1000-0024-3775-FAKE,30/07/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12646,1000-0024-4075-FAKE,30/07/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12647,1000-0024-8275-FAKE,04/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12648,1000-0024-6896-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12649,1000-0024-5696-FAKE,16/08/2015,UNKNOWN,UNKNOWN,3,01/08/2015
12650,1000-0024-6996-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12651,1000-0024-6917-FAKE,02/08/2015,MALE,50-64,1,02/08/2015
12652,1000-0024-6812-FAKE,02/08/2015,FEMALE,50-64,1,02/08/2015
12653,1000-0018-6861-FAKE,07/08/2015,FEMALE,40-49,19,03/05/2015
12654,1000-0018-5661-FAKE,31/07/2015,FEMALE,40-49,27,01/05/2015
12655,1000-0024-6954-FAKE,03/08/2015,MALE,50-64,1,02/08/2015
12656,1000-0024-3854-FAKE,12/08/2015,FEMALE,35-39,5,30/07/2015
12657,1000-0024-2254-FAKE,31/07/2015,FEMALE,18-24,1,28/07/2015
12658,1000-0024-8554-FAKE,05/08/2015,MALE,30-34,1,03/08/2015
12659,1000-0024-5354-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12660,1000-0024-7012-FAKE,02/08/2015,MALE,30-34,1,02/08/2015
12661,1000-0024-0933-FAKE,26/07/2015,UNKNOWN,UNKNOWN,1,26/07/2015
12662,1000-0024-9833-FAKE,10/08/2015,UNKNOWN,UNKNOWN,1,04/08/2015
12663,1000-0024-8233-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12664,1000-0024-0633-FAKE,25/07/2015,UNKNOWN,UNKNOWN,1,25/07/2015
12665,1000-0024-6819-FAKE,02/08/2015,FEMALE,40-49,1,02/08/2015
12666,1000-0024-0519-FAKE,05/08/2015,UNKNOWN,UNKNOWN,2,25/07/2015
12667,1000-0024-3914-FAKE,03/08/2015,FEMALE,50-64,1,30/07/2015
12668,1000-0024-6864-FAKE,05/08/2015,MALE,18-24,1,02/08/2015
12669,1000-0004-9820-FAKE,12/08/2015,FEMALE,40-49,78,30/10/2014
12670,1000-0024-2354-FAKE,28/07/2015,UNKNOWN,UNKNOWN,1,28/07/2015
12671,1000-0024-3746-FAKE,31/07/2015,MALE,50-64,1,30/07/2015
12672,1000-0020-5657-FAKE,27/07/2015,FEMALE,50-64,9,01/06/2015
12673,1000-0020-2599-FAKE,13/07/2015,FEMALE,13-17,12,28/05/2015
12674,1000-0024-0790-FAKE,26/07/2015,FEMALE,40-49,1,26/07/2015
12675,1000-0024-5490-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12676,1000-0018-6930-FAKE,23/07/2015,FEMALE,35-39,17,03/05/2015
12677,1000-0024-0890-FAKE,26/07/2015,UNKNOWN,UNKNOWN,1,26/07/2015
12678,1000-0024-5290-FAKE,09/08/2015,UNKNOWN,UNKNOWN,2,31/07/2015
12679,1000-0024-5190-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12680,1000-0024-9903-FAKE,06/08/2015,MALE,13-17,1,04/08/2015
12681,1000-0024-5455-FAKE,02/08/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12682,1000-0024-3955-FAKE,14/08/2015,UNKNOWN,UNKNOWN,2,30/07/2015
12683,1000-0024-0755-FAKE,29/07/2015,UNKNOWN,UNKNOWN,1,26/07/2015
12684,1000-0024-2476-FAKE,29/07/2015,UNKNOWN,UNKNOWN,1,29/07/2015
12685,1000-0024-6776-FAKE,13/08/2015,UNKNOWN,UNKNOWN,2,02/08/2015
12686,1000-0020-4060-FAKE,28/07/2015,FEMALE,35-39,11,30/05/2015
12687,1000-0020-3981-FAKE,17/07/2015,FEMALE,30-34,16,30/05/2015
12688,1000-0024-0834-FAKE,28/07/2015,MALE,30-34,1,26/07/2015
12689,1000-0020-3781-FAKE,18/07/2015,MALE,18-24,4,29/05/2015
12690,1000-0024-5234-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12691,1000-0024-4034-FAKE,08/08/2015,MALE,40-49,2,30/07/2015
12692,1000-0018-5548-FAKE,26/07/2015,MALE,13-17,12,01/05/2015
12693,1000-0024-9858-FAKE,15/08/2015,UNKNOWN,UNKNOWN,2,04/08/2015
12694,1000-0024-0520-FAKE,25/07/2015,UNKNOWN,UNKNOWN,1,25/07/2015
12695,1000-0024-3997-FAKE,30/07/2015,FEMALE,40-49,1,30/07/2015
12696,1000-0018-2306-FAKE,21/07/2015,MALE,50-64,18,27/04/2015
12697,1000-0024-8497-FAKE,03/08/2015,MALE,40-49,1,03/08/2015
12698,1000-0024-5297-FAKE,31/07/2015,FEMALE,50-64,1,31/07/2015
12699,1000-0024-3697-FAKE,06/08/2015,UNKNOWN,UNKNOWN,2,30/07/2015
12700,1000-0024-2234-FAKE,03/08/2015,UNKNOWN,UNKNOWN,2,28/07/2015
12701,1000-0020-2488-FAKE,20/07/2015,FEMALE,25-29,12,28/05/2015
12702,1000-0024-0613-FAKE,25/07/2015,MALE,30-34,1,25/07/2015
12703,1000-0024-8313-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12704,1000-0024-6913-FAKE,10/08/2015,FEMALE,25-29,2,02/08/2015
12705,1000-0024-0969-FAKE,27/07/2015,UNKNOWN,UNKNOWN,1,26/07/2015
12706,1000-0024-7113-FAKE,05/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12707,1000-0024-7013-FAKE,17/08/2015,FEMALE,40-49,6,02/08/2015
12708,1000-0024-2190-FAKE,28/07/2015,MALE,50-64,1,28/07/2015
12709,1000-0020-2370-FAKE,09/08/2015,FEMALE,50-64,11,27/05/2015
12710,1000-0024-5486-FAKE,05/08/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12711,1000-0024-8386-FAKE,16/08/2015,FEMALE,30-34,2,03/08/2015
12712,1000-0024-8324-FAKE,06/08/2015,FEMALE,40-49,2,03/08/2015
12713,1000-0024-8524-FAKE,07/08/2015,FEMALE,25-29,1,03/08/2015
12714,1000-0018-8659-FAKE,17/07/2015,FEMALE,30-34,8,06/05/2015
12715,1000-0014-5664-FAKE,17/08/2015,FEMALE,50-64,45,03/03/2015
12716,1000-0024-6765-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12717,1000-0024-7186-FAKE,18/08/2015,FEMALE,35-39,4,02/08/2015
12718,1000-0020-6704-FAKE,14/08/2015,FEMALE,13-17,20,03/06/2015
12719,1000-0024-5365-FAKE,08/08/2015,MALE,40-49,1,31/07/2015
12720,1000-0024-5165-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12721,1000-0024-9947-FAKE,04/08/2015,UNKNOWN,UNKNOWN,1,04/08/2015
12722,1000-0024-7165-FAKE,02/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12723,1000-0024-0521-FAKE,30/07/2015,UNKNOWN,UNKNOWN,1,25/07/2015
12724,1000-0024-3798-FAKE,30/07/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12725,1000-0024-8298-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12726,1000-0014-0819-FAKE,04/08/2015,FEMALE,30-34,49,23/02/2015
12727,1000-0000-2551-FAKE,18/08/2015,FEMALE,50-64,111,25/09/2014
12728,1000-0024-6714-FAKE,02/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12729,1000-0024-8514-FAKE,17/08/2015,FEMALE,25-29,3,03/08/2015
12730,1000-0024-5314-FAKE,31/07/2015,MALE,40-49,1,31/07/2015
12731,1000-0024-3835-FAKE,02/08/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12732,1000-0024-0935-FAKE,26/07/2015,MALE,50-64,1,26/07/2015
12733,1000-0024-2180-FAKE,29/07/2015,MALE,18-24,1,28/07/2015
12734,1000-0024-8461-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12735,1000-0018-9807-FAKE,28/07/2015,FEMALE,40-49,25,08/05/2015
12736,1000-0018-3994-FAKE,26/07/2015,FEMALE,35-39,26,29/04/2015
12737,1000-0024-5452-FAKE,31/07/2015,FEMALE,25-29,1,31/07/2015
12738,1000-0024-3677-FAKE,03/08/2015,FEMALE,25-29,1,30/07/2015
12739,1000-0024-6933-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12740,1000-0024-5435-FAKE,17/08/2015,UNKNOWN,UNKNOWN,5,31/07/2015
12741,1000-0018-0973-FAKE,18/08/2015,FEMALE,18-24,34,25/04/2015
12742,1000-0024-9856-FAKE,04/08/2015,UNKNOWN,UNKNOWN,1,04/08/2015
12743,1000-0024-5156-FAKE,01/08/2015,MALE,30-34,1,31/07/2015
12744,1000-0024-6885-FAKE,02/08/2015,UNKNOWN,UNKNOWN,1,02/08/2015
12745,1000-0024-2435-FAKE,29/07/2015,UNKNOWN,UNKNOWN,1,28/07/2015
12746,1000-0024-3880-FAKE,30/07/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12747,1000-0024-9845-FAKE,05/08/2015,MALE,13-17,1,04/08/2015
12748,1000-0024-2545-FAKE,11/08/2015,UNKNOWN,UNKNOWN,3,29/07/2015
12749,1000-0024-8646-FAKE,11/08/2015,FEMALE,40-49,1,03/08/2015
12750,1000-0024-5203-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12751,1000-0024-6790-FAKE,02/08/2015,FEMALE,30-34,1,02/08/2015
12752,1000-0024-6990-FAKE,17/08/2015,MALE,18-24,1,02/08/2015
12753,1000-0018-0884-FAKE,29/07/2015,FEMALE,25-29,30,25/04/2015
12754,1000-0024-2224-FAKE,28/07/2015,UNKNOWN,UNKNOWN,1,28/07/2015
12755,1000-0024-2524-FAKE,29/07/2015,UNKNOWN,UNKNOWN,1,29/07/2015
12756,1000-0024-5187-FAKE,31/07/2015,MALE,30-34,1,31/07/2015
12757,1000-0024-4087-FAKE,02/08/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12758,1000-0024-5587-FAKE,01/08/2015,FEMALE,30-34,1,01/08/2015
12759,1000-0020-9997-FAKE,18/08/2015,FEMALE,18-24,13,08/06/2015
12760,1000-0024-3966-FAKE,07/08/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12761,1000-0020-9905-FAKE,31/07/2015,FEMALE,40-49,11,08/06/2015
12762,1000-0024-5166-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12763,1000-0024-0666-FAKE,12/08/2015,FEMALE,30-34,7,25/07/2015
12764,1000-0024-5366-FAKE,16/08/2015,UNKNOWN,UNKNOWN,3,31/07/2015
12765,1000-0024-0722-FAKE,26/07/2015,MALE,30-34,1,26/07/2015
12766,1000-0024-3887-FAKE,30/07/2015,UNKNOWN,UNKNOWN,1,30/07/2015
12767,1000-0020-8626-FAKE,20/07/2015,MALE,30-34,4,06/06/2015
12768,1000-0024-0678-FAKE,29/07/2015,UNKNOWN,UNKNOWN,1,25/07/2015
12769,1000-0024-8478-FAKE,03/08/2015,MALE,50-64,1,03/08/2015
12770,1000-0024-0999-FAKE,28/07/2015,UNKNOWN,UNKNOWN,1,26/07/2015
12771,1000-0024-0899-FAKE,29/07/2015,UNKNOWN,UNKNOWN,1,26/07/2015
12772,1000-0024-4099-FAKE,30/07/2015,FEMALE,50-64,1,30/07/2015
12773,1000-0024-3699-FAKE,05/08/2015,UNKNOWN,UNKNOWN,2,30/07/2015
12774,1000-0024-9957-FAKE,06/08/2015,UNKNOWN,UNKNOWN,1,04/08/2015
12775,1000-0024-7057-FAKE,07/08/2015,MALE,18-24,1,02/08/2015
12776,1000-0024-5457-FAKE,04/08/2015,UNKNOWN,UNKNOWN,2,31/07/2015
12777,1000-0024-0943-FAKE,26/07/2015,FEMALE,40-49,1,26/07/2015
12778,1000-0024-5681-FAKE,03/08/2015,MALE,40-49,1,01/08/2015
12779,1000-0020-0664-FAKE,02/08/2015,FEMALE,50-64,21,25/05/2015
12780,1000-0024-9860-FAKE,04/08/2015,FEMALE,50-64,1,04/08/2015
12781,1000-0008-2337-FAKE,12/08/2015,FEMALE,50-64,84,29/11/2014
12782,1000-0024-3960-FAKE,07/08/2015,FEMALE,25-29,4,30/07/2015
12783,1000-0024-7060-FAKE,07/08/2015,MALE,35-39,2,02/08/2015
12784,1000-0020-8276-FAKE,13/07/2015,FEMALE,30-34,7,05/06/2015
12785,1000-0024-5160-FAKE,31/07/2015,UNKNOWN,UNKNOWN,1,31/07/2015
12786,1000-0014-5593-FAKE,21/07/2015,MALE,13-17,33,03/03/2015
12787,1000-0018-0853-FAKE,12/07/2015,FEMALE,30-34,16,25/04/2015
12788,1000-0018-5653-FAKE,26/07/2015,FEMALE,50-64,27,01/05/2015
12789,1000-0020-7197-FAKE,18/07/2015,FEMALE,50-64,7,03/06/2015
12790,1000-0024-8436-FAKE,03/08/2015,UNKNOWN,UNKNOWN,1,03/08/2015
12791,1000-0024-4036-FAKE,17/08/2015,MALE,50-64,2,30/07/2015
12792,1000-0024-8315-FAKE,12/08/2015,UNKNOWN,UNKNOWN,2,03/08/2015
12793,1000-0020-2594-FAKE,27/07/2015,MALE,30-34,7,28/05/2015
12794,1000-0014-0520-FAKE,04/08/2015,FEMALE,40-49,51,23/02/2015
12795,1000-0024-8347-FAKE,03/08/2015,UNKNOWN,UNKNOWN,0,03/08/2015
12796,1000-0024-4067-FAKE,08/08/2015,UNKNOWN,UNKNOWN,2,30/07/2015
12797,1000-0014-5641-FAKE,16/07/2015,FEMALE,35-39,38,03/03/2015
12798,1000-0024-0888-FAKE,26/07/2015,UNKNOWN,UNKNOWN,1,26/07/2015
12799,1000-0024-2588-FAKE,01/08/2015,UNKNOWN,UNKNOWN,1,29/07/2015
